Situação,Cod. Registro,Instituto,Cargo,Abrangência,Turno,Cenário,Candidato,Partido,Pontuação (%),Margem de Erro,Divulgação,Fonte de Coleta
F,PI-06908/2026,AtlasIntel,Governador,Piauí,1,Cenário 2,Mainha,Pode,"1,40%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Marcelo Castro,MDB,"24,50%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Júlio César,PSD,"17,90%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Ciro Nogueira,PP,"17,70%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Tiago Junqueira,PL,"6,40%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Francinaldo Leão,PSOL,"3,00%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Pedro Laurentino,UP,"1,60%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Jorge Lopes,PSDB,"0,80%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Lula,PT,"61,00%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Flávio Bolsonaro,PL,"26,00%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Renan Santos,Missão,"3,60%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Ratinho Junior,PSD,"2,50%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Romeu Zema,Novo,"2,40%","±3 p,p,",18/03/2026,
F,PI-06908/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Aldo Rebelo,DC,"1,70%","±3 p,p,",18/03/2026,
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 1,Omar Aziz,PSD,"39,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 1,Maria do Carmo Seffair,PL,"27,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 1,David Almeida,Avante,"22,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 2,Omar Aziz,PSD,"37,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 2,Maria do Carmo Seffair,PL,"26,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 2,David Almeida,Avante,"19,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,1,Cenário 2,Tadeu de Souza,PP,"8,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,2,Cenário 3,Omar Aziz,PSD,"48,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,2,Cenário 3,David Almeida,Avante,"32,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,2,Cenário 4,Maria do Carmo Seffair,PL,"39,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Governador,Amazonas,2,Cenário 4,David Almeida,Avante,"37,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Senador,Amazonas,1,Cenário 1,Capitão Alberto Neto,PL,"23,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Senador,Amazonas,1,Cenário 1,Eduardo Braga,MDB,"17,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Senador,Amazonas,1,Cenário 2,Capitão Alberto Neto,PL,"24,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Senador,Amazonas,1,Cenário 2,Eduardo Braga,MDB,"16,00",,19/03/2026,[3]
F,AM-00383/2026,RealTime BigData,Senador,Amazonas,1,Cenário 2,Wilson Lima,,"16,00",,19/03/2026,[3]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Flávio Bolsonaro,PL,"41,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Lula,PT,"40,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Ratinho Jr.,PSD,"5,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Romeu Zema,Novo,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Renan Santos,Missão,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 1,Aldo Rebelo,DC,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Flávio Bolsonaro,PL,"42,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Lula,PT,"41,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Eduardo Leite,PSD,"2,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Romeu Zema,Novo,"2,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Renan Santos,Missão,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 2,Aldo Rebelo,DC,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Flávio Bolsonaro,PL,"42,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Lula,PT,"40,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Ronaldo Caiado,PSD,"4,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Romeu Zema,Novo,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Renan Santos,Missão,"1,00",,19/03/2026,[4]
F,BR-04103/2026,RealTime BigData,Presidente,Amazonas,1,Cenário 3,Aldo Rebelo,DC,"1,00",,19/03/2026,[4]
F,PA-03072/2026,Paraná Pesquisas,Governador,Pará,1,Cenário 1,Dr. Daniel Santos,Pode,"39,10%","2,70%",23/03/2026,
F,PA-03072/2026,Paraná Pesquisas,Governador,Pará,1,Cenário 1,Hana Ghassan,MDB,"30,40%","2,70%",23/03/2026,
F,PA-03072/2026,Paraná Pesquisas,Governador,Pará,1,Cenário 2,Dr. Daniel Santos,Pode,"31,90%","2,70%",23/03/2026,
F,PA-03072/2026,Paraná Pesquisas,Governador,Pará,1,Cenário 2,Hana Ghassan,MDB,"27,20%","2,70%",23/03/2026,
F,PA-03072/2026,Paraná Pesquisas,Senador,Pará,1,Cenário 1,Helder Barbalho,MDB,"49,40%","2,70%",23/03/2026,
F,PA-03072/2026,Paraná Pesquisas,Senador,Pará,1,Cenário 1,Zequinha Marinho,Pode,"29,60%","2,70%",23/03/2026,
F,BR-02531/2026,RealTime BigData,Presidente,Pará,1,Cenário 1,Lula,PT,42%,"2,00%",23/03/2026,
F,BR-02531/2026,RealTime BigData,Presidente,Pará,1,Cenário 1,Flávio Bolsonaro,PL,29%,"2,00%",23/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 1,Flávio Bolsonaro,PL,46%,#ERROR!,24/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 1,Lula,PT,30%,#ERROR!,24/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 1,Ratinho Jr.,PSD,3%,#ERROR!,24/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 1,Romeu Zema,Novo,2%,#ERROR!,24/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 2,Eduardo Leite,PSD,2%,#ERROR!,24/03/2026,
F,BR-05763/2026,RealTime BigData,Presidente,Mato Grosso,1,Cenário 3,Ronaldo Caiado,PSD,5%,#ERROR!,24/03/2026,
F,MT-06241/2026,RealTime BigData,Governador,Mato Grosso,1,Cenário 1,Wellington Fagundes,PL,37%,2,24/03/2026,
F,MT-06241/2026,RealTime BigData,Governador,Mato Grosso,1,Cenário 1,Otaviano Pivetta,Republicanos,22%,2,24/03/2026,
F,MT-06241/2026,RealTime BigData,Governador,Mato Grosso,1,Cenário 1,Jayme Campos,União Brasil,20%,2,24/03/2026,
F,MT-06241/2026,RealTime BigData,Governador,Mato Grosso,2,Cenário 3,Wellington Fagundes,PL,47%,2,24/03/2026,
F,MT-06241/2026,RealTime BigData,Senador,Mato Grosso,1,Cenário 1,Mauro Mendes,União Brasil,31%,2,24/03/2026,
F,MT-06241/2026,RealTime BigData,Senador,Mato Grosso,1,Cenário 1,Janaína Riva,MDB,23%,2,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Wellington Fagundes,PL,"40,50%",3,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Otaviano Pivetta,Republicanos,"24,10%",3,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Branco/Nulo/Nenhum,,"14,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Jayme Campos,União Brasil,"9,30%",3,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Natasha Slhessarenko,PSD,"7,70%",3,24/03/2026,
F,MT-02322/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Sargento Laudicério,Sem partido,"4,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Mauro Mendes,União Brasil,"40,00%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,José Medeiros,PL,"22,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Janaina Riva,MDB,"17,00%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Carlos Fávaro,PSD,"9,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Jayme Campos,União Brasil,"4,50%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Antonio Galvan,DC,"4,40%",3,24/03/2026,
F,MT-02322/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Pedro Taques,Sem partido,"2,80%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Flávio Bolsonaro,PL,"64,00%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Lula,PT,"26,70%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Ronaldo Caiado,PSD,"2,30%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Romeu Zema,Novo,"2,30%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Ratinho Júnior,PSD,"1,90%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Pablo Marçal,União Brasil,"1,40%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Renan Santos,Missão,"1,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,1,Cenário 1,Aldo Rebelo,DC,"0,20%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 1,Flávio Bolsonaro,PL,"71,00%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 1,Lula,PT,"29,00%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 2,Ratinho Júnior,PSD,"67,60%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 2,Lula,PT,"32,40%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 3,Flávio Bolsonaro,PL,"77,60%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 3,Ratinho Júnior,PSD,"22,40%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 4,Pablo Marçal,União Brasil,"65,30%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Cenário 4,Lula,PT,"34,70%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Ratinho x Marçal,Ratinho Júnior,PSD,"55,40%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Ratinho x Marçal,Pablo Marçal,União Brasil,"44,60%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Lula x Caiado,Ronaldo Caiado,PSD,"64,80%",3,24/03/2026,
F,MT-02322/2026,Veritá,Presidente,Mato Grosso,2,Lula x Caiado,Lula,PT,"35,20%",3,24/03/2026,
F,BA-02245/2026,Veritá,Governador,Bahia,1,Cenário 1,ACM Neto,União Brasil,"58,50%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Governador,Bahia,1,Cenário 1,Jerônimo Rodrigues,PT,"38,20%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Governador,Bahia,1,Cenário 1,Ronaldo Mansur,PSOL,"2,20%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Governador,Bahia,1,Cenário 1,José Carlos Aleluia,Novo,"1,10%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Senador,Bahia,1,Cenário 1,Jacques Wagner,PT,"38,10%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Senador,Bahia,1,Cenário 1,João Roma,PL,"34,10%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Senador,Bahia,1,Cenário 1,Rui Costa,PT,"19,00%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Senador,Bahia,1,Cenário 1,Angelo Coronel,Sem Partido,"8,80%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Flávio Bolsonaro,PL,"46,50%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Lula,PT,"45,60%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Ronaldo Caiado,PSD,"3,10%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Pablo Marçal,União Brasil,"1,60%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Ratinho Júnior,PSD,"1,20%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Romeu Zema,Novo,"0,90%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Renan Santos,Missão,"0,70%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,1,Cenário 1,Aldo Rebelo,DC,"0,30%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 1,Flávio Bolsonaro,PL,"51,20%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 1,Lula,PT,"48,80%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 2,Lula,PT,"53,50%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 2,Ratinho Júnior,PSD,"46,50%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 3,Flávio Bolsonaro,PL,"71,10%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 3,Ratinho Júnior,PSD,"28,90%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 4,Lula,PT,"54,70%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Cenário 4,Pablo Marçal,União Brasil,"45,30%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Ratinho x Marçal,Pablo Marçal,União Brasil,"51,60%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Ratinho x Marçal,Ratinho Júnior,PSD,"48,40%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Lula x Caiado,Lula,PT,"60,90%","2,5",24/03/2026,
F,BA-02245/2026,Veritá,Presidente,Bahia,2,Lula x Caiado,Ronaldo Caiado,PSD,"39,10%","2,5",24/03/2026,
F,CE-06477/2026,Veritá,Governador,Ceará,1,Cenário 1,Ciro Gomes,PSDB,"47,30%",3,24/03/2026,
F,CE-06477/2026,Veritá,Governador,Ceará,1,Cenário 1,Elmano de Freitas,PT,"38,80%",3,24/03/2026,
F,CE-06477/2026,Veritá,Governador,Ceará,1,Cenário 1,Eduardo Girão,Novo,"12,50%",3,24/03/2026,
F,CE-06477/2026,Veritá,Governador,Ceará,1,Cenário 1,Professor Jarir Pereira,PSOL,"1,30%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,Capitão Wagner,União Brasil,"31,80%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,Luizianne Lins,PT,"26,00%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,Alcides Fernandes,PL,"21,30%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,Eunício Oliveira,MDB,"16,10%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,Júnior Mano,PSB,"2,90%",3,24/03/2026,
F,CE-06477/2026,Veritá,Senador,Ceará,1,Cenário 1,General Theophilo,Novo,"1,90%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Lula,PT,"45,80%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Flávio Bolsonaro,PL,"44,00%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Renan Santos,Missão,"2,70%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Ratinho Júnior,PSD,"2,30%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Pablo Marçal,União Brasil,"2,30%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Ronaldo Caiado,PSD,"1,40%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Aldo Rebelo,DC,"0,90%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,1,Cenário 1,Romeu Zema,Novo,"0,60%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 1,Flávio Bolsonaro,PL,"50,20%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 1,Lula,PT,"49,80%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 2,Lula,PT,"56,50%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 2,Ratinho Júnior,PSD,"43,50%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 3,Flávio Bolsonaro,PL,"66,20%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 3,Ratinho Júnior,PSD,"33,80%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 4,Lula,PT,"56,10%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Cenário 4,Pablo Marçal,União Brasil,"43,90%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Ratinho x Marçal,Ratinho Júnior,PSD,"53,90%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Ratinho x Marçal,Pablo Marçal,União Brasil,"46,10%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Lula x Caiado,Lula,PT,"60,40%",3,24/03/2026,
F,CE-06477/2026,Veritá,Presidente,Ceará,2,Lula x Caiado,Ronaldo Caiado,PSD,"39,60%",3,24/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Professora Dorinha,União Brasil,"35,00%",2,25/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Laurez Moreira,PSD,"18,00%",2,25/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Vicentinho Junior,PSDB,"12,00%",2,25/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Carlos Amastha,PSB,"11,00%",2,25/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Amélio Cayres,Republicanos,"8,00%",2,25/03/2026,
F,TO-02299/2026,RealTime BigData,Governador,Tocantins,1,Cenário 1,Ataídes Oliveira,Novo,"4,00%",2,25/03/2026,
F,BR-00664/2026,RealTime BigData,Presidente,Tocantins,1,Cenário 1,Lula,PT,"37,00%",2,25/03/2026,
F,BR-00664/2026,RealTime BigData,Presidente,Tocantins,1,Cenário 1,Flávio Bolsonaro,PL,"35,00%",2,25/03/2026,
F,BR-00664/2026,RealTime BigData,Presidente,Tocantins,1,Cenário 1,Ratinho Jr.,PSD,"5,00%",2,25/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 1,Tarcísio de Freitas,Republicanos,"49,30%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 1,Fernando Haddad,PT,"42,10%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 1,Kim Kataguiri,Missão,"5,30%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 1,Paulo Serra,PSDB,"1,10%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 2,Tarcísio de Freitas,Republicanos,"48,90%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 2,Simone Tebet,MDB,"41,20%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 2,Kim Kataguiri,Missão,"5,30%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 2,Paulo Serra,PSDB,"1,50%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 3,Tarcísio de Freitas,Republicanos,"49,70%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 3,Márcio França,PSB,"32,00%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 3,Kim Kataguiri,Missão,"5,70%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 3,Paulo Serra,PSDB,"2,00%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 4,Tarcísio de Freitas,Republicanos,"48,60%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 4,Geraldo Alckmin,PSB,"41,00%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 4,Kim Kataguiri,Missão,"5,60%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Governador,São Paulo,1,Cenário 4,Paulo Serra,PSDB,"1,40%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Flávio Bolsonaro,PL,"43,40%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Lula,PT,"42,10%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Renan Santos,Missão,"5,10%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Romeu Zema,Novo,"4,10%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Ronaldo Caiado,PSD,"2,90%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 1,Aldo Rebelo,DC,"0,90%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Flávio Bolsonaro,PL,"43,20%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Lula,PT,"40,50%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Renan Santos,Missão,"5,00%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Eduardo Leite,PSDB,"4,50%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Romeu Zema,Novo,"3,90%",2,27/03/2026,
F,BR-01079/26,AtlasIntel,Presidente,São Paulo,1,Cenário 2,Aldo Rebelo,DC,"0,90%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Simone Tebet,MDB,"22,60%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Guilherme Derrite,PP,"22,00%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Marina Silva,Rede,"19,60%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Coronel Mello Araújo,PL,"14,80%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Ricardo Salles,Novo,"11,10%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 1,Paulinho da Força,Solidariedade,"0,50%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 2,Guilherme Derrite,PP,"22,10%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 2,Fernando Haddad,PT,"21,80%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 2,Marina Silva,Rede,"19,70%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 2,Ricardo Salles,Novo,"12,80%",2,27/03/2026,
F,SP-00899/26,AtlasIntel,Senador,São Paulo,1,Cenário 2,Mário Frias,PL,"12,30%",2,27/03/2026,
